12266	13204
13577	13930
13930	13577
11292	12892
12953	13930
13930	11292
11433	13796
13796	11433
11433	13577
13577	11433
13930	11292
10721	11298
12266	11697
14679	12266
13204	10529
12898	13204
12892	11298
11298	12892
12892	11298
11298	12892
13796	13930
11697	11618
10397	11697
14100	10397
13204	12898
11618	11697
13204	11433
14843	13204
13930	11298
11433	13204
11298	13204
13930	11298
11298	13204
12266	11433
13796	12266
13204	13930
13198	12889
12953	11298
12953	13577
12953	11433
13577	12953
11298	13796
13930	13204
10821	13495
14635	10158
11433	12266
12266	13796
11298	13930
10397	15304
15304	10397
10158	14635
11298	13930
12892	13796
13495	10821
12889	11697
12892	13796
13495	12892
10529	13204
11292	11697
11298	14107
11697	11298
11298	11697
14107	11298
11433	11292
11292	11433
11433	13495
13487	11433
12892	14057
14057	12892
13495	13930
13930	10821
11292	14057
14057	14107
10423	14679
14679	10423
10423	12889
12889	15304
11292	11278
11278	11292
11292	14908
14908	11292
11066	11292
11292	14771
14771	10397
10397	12889
12889	11193
12339	11292
11292	12892
12892	11042
11042	14492
14492	11042
11193	14107
14107	11193
11193	14771
14771	11292
11193	11292
11292	11193
11193	14679
14679	11193
10397	14771
14771	11292
11292	14122
14122	12889
12889	14122
11042	14635
14635	11042
11042	12889
12889	11042
11042	12892
12892	11292
11292	11066
11066	12889
12889	10397
11193	12892
12892	11193
11193	12953
12953	11292
14100	15304
15304	14100
14107	13930
14100	14683
14683	13930
13930	14107
11292	13303
13303	11292
11292	10397
13930	12892
12892	13930
13204	11042
11042	13204
13204	12892
12892	11292
11292	12889
12889	11066
10397	11292
11292	13198
13198	11292
11292	14100
15356	11697
11697	15356
15356	11433
11433	11292
13204	12889
12889	11292
11292	10627
10627	11292
11292	14771
14771	11193
14107	14057
14057	11292
11292	13495
13495	11292
13204	14492
14492	14100
14100	14492
14492	13204
13204	15356
14122	11292
11292	14869
14869	11292
11292	13871
13871	11292
11292	12892
12892	13204
15304	12889
12889	14683
14683	12889
12889	10423
13930	14683
14683	14100
14100	11292
11292	12339
13204	11193
11193	13204
13204	15016
15016	13204
11292	14908
14908	11292
11292	11193
11193	12889
12889	13204
11292	11433
11433	15356
15356	13204
13204	14679
14679	11292
11292	12953
12953	11193
11193	15304
15304	11193
11193	11697
11697	11193
11193	11292
11292	12889
12889	11292
11292	11278
11278	11292
11292	14679
14679	13204
15356	10397
10397	15356
15356	13930
13930	15356
15356	11057
11057	15356
11042	14107
14107	11042
11042	11292
11292	15016
11042	15304
15304	11042
11042	14635
14635	11042
12889	15016
15016	13204
13204	11042
11042	14057
14057	11292
13204	11433
11433	13204
13204	13930
13930	12889
14100	13204
15016	12889
12889	11292
11292	14869
11042	13204
13204	11193
11193	13204
13204	14100
14869	11292
11292	12889
12889	11042
11292	12266
12266	11292
11292	11042
11042	12889
12889	13930
13930	11292
11292	14057
14057	11042
11292	13204
13204	11292
11292	10423
10423	11292
11292	14679
14679	11292
11292	13204
13204	11292
11292	13930
13204	14100
14100	13204
13204	13342
13342	13204
13930	13204
13204	15016
15016	11292
11292	12266
12266	14771
14771	12266
12266	11292
11292	14747
14747	11292
11292	10693
10693	11292
11292	13244
13244	11292
11292	11298
11298	13342
13342	14100
14100	10693
10693	14100
11292	14747
14747	11292
11292	13342
13342	12889
12889	13342
11278	11292
11292	11995
11995	11292
11292	10849
10849	11292
11292	14100
11292	11057
11057	11292
11292	14679
14679	11292
11292	11003
11003	11292
14107	11292
11292	14107
10397	12953
12953	10397
10397	11042
11042	13487
13487	11292
11292	14869
14869	11292
14683	11292
11292	15304
15304	11292
12264	13204
13204	11066
11066	13204
13204	12264
12264	11292
14100	11057
11057	14100
14100	13342
13342	11298
11298	11292
11292	12264
14100	13198
13198	14100
14100	13495
13495	14100
14100	11292
11292	14107
14107	11433
11433	14107
11292	10397
10397	14107
14107	10397
10397	11292
13204	10397
10397	14683
13342	11292
11292	12889
12889	11109
11109	12889
12889	11292
11292	13487
13487	11292
14107	11292
14683	10397
11292	14683
10397	15016
15016	10397
10397	13204
11292	14492
14492	11292
11292	11423
11423	11292
11292	11278
11292	13487
13487	11042
11042	10397
10397	12266
12266	10397
13204	11109
11109	14107
14107	11109
11109	13204
13204	13495
13495	13204
13204	12339
12339	13204
13204	14771
14771	13204
12889	12478
12892	14869
14869	12892
11292	13487
13487	11292
14683	10397
10397	14683
12889	11433
11433	13204
10693	11433
11433	13198
13487	11433
11433	13487
14635	10397
10397	14635
15304	10397
10397	11298
11298	10397
10397	15304
14747	10397
10397	14747
12892	12478
12478	12892
10721	12478
12478	10721
14869	12478
13303	12478
10423	12478
14831	14869
14869	12889
11433	13487
13487	11433
12266	10397
10397	12266
14679	14869
13204	10721
14771	10397
14771	10397
10397	14771
15304	10397
10397	15304
15304	10397
10397	15304
14057	12892
12892	14057
15304	10397
14492	10397
11259	10397
12266	10397
10397	12266
15016	10397
11298	10397
10397	13204
13204	10397
13487	14747
11433	10397
10397	11433
11278	11433
12892	10397
10397	10721
10721	10397
14679	14869
10423	10397
10397	14869
10397	12892
14869	10397
10397	13303
10599	10397
10397	10599
13487	12953
12953	13487
13204	10721
11193	10721
14747	12892
12892	14747
13495	11433
12339	11433
10693	11433
11278	11433
11292	13487
10299	14747
12889	14747
14869	10397
10397	11278
11278	10397
11433	10721
10721	11433
11433	10721
10721	11433
14107	13487
11292	13487
13198	13487
12892	10397
10397	13930
13204	10397
10397	13204
13204	12892
12892	13204
11433	10721
10721	11433
13204	10397
10397	13204
14869	14100
14100	14869
13204	13303
13303	13204
14747	12889
12889	14747
13487	10397
10397	13487
10397	12478
12478	10397
12478	10397
12478	14057
12478	11697
13204	12478
12478	13204
15304	11193
11433	14869
14869	11433
12478	13204
14869	13487
13487	14869
12478	12889
12478	13487
13487	11977
13930	11433
14843	12478
10423	12892
12892	10423
11433	11278
15024	10397
11433	12339
12339	11433
14747	14869
13487	13930
11433	10408
15919	10397
11433	13930
10397	12217
14057	12892
14843	10397
10397	14843
11433	10397
14843	12478
13486	13487
14831	14869
14869	14831
11637	13487
14843	12478
11278	11433
14683	14869
14057	12892
13796	14869
10397	10868
10397	14730
14730	10397
14100	13487
14869	11298
14570	14869
10397	11267
11267	10397
14869	14747
14100	11433
10397	15624
10980	10397
14747	14869
10397	13487
14098	10397
12266	10397
11433	11986
11986	11433
10397	10408
10397	12892
14122	11433
10990	10397
10397	11278
13487	13930
14574	10397
10397	11995
11995	10397
12892	14057
14747	12892
10693	14869
11433	13930
13930	11433
14831	14869
10397	13930
13930	10397
11433	11986
11986	11433
14831	14869
10397	13360
13360	10397
12478	12889
13204	12478
11697	12478
14679	12478
14107	12478
11433	12478
12892	12478
13487	12478
14771	12478
10397	12478
14869	12478
14747	12478
14679	12478
14869	12478
12478	13487
13303	12478
12478	12892
12478	12892
12478	10721
12478	14771
12478	12892
12478	12889
12478	14771
12478	13495
12478	14869
12478	14771
12478	14100
12478	14771
12478	12892
12478	11433
12478	14869
11292	12478
13204	12478
12478	10397
12478	10721
12478	14679
12478	10397
12478	12892
12478	14747
12478	12892
12478	14771
12478	12889
12478	12892
12478	15024
14771	12478
10397	12478
12478	10397
12478	12892
12892	12478
12478	14771
12478	14771
12478	14843
12478	10994
12478	13487
12478	12889
12478	14771
12478	10397
12478	11292
12478	14747
12478	13303
12478	14869
12478	12892
14869	14908
14908	14869
10397	15249
15249	10397
10397	15370
15370	10397
10397	11618
14843	10397
10397	10431
12953	15304
10397	11995
11433	11618
14869	11884
11193	11292
11292	11193
15096	11433
10397	12448
10140	14869
10397	12217
12217	10397
10397	13871
13871	10397
11433	11278
10397	11995
11995	10397
11433	12339
13342	13487
13487	13342
13342	13487
13487	13342
13930	11433
10397	14843
11433	12339
12339	11433
14869	11292
10397	13495
13796	14869
14869	13796
11433	13495
13342	13487
10397	14843
11986	13487
13487	11986
10785	10397
10397	13296
14747	14869
10849	14869
10397	14986
10397	15024
10397	11624
11624	10397
11618	10397
12217	10397
14869	10423
11433	12953
12953	11433
10529	11433
12892	14747
13495	12953
12448	10397
14747	13487
13487	14747
10397	11953
13487	10713
12951	10397
13487	13198
13871	13487
13487	11057
12892	14747
10397	12217
11995	10397
10792	13487
11433	11278
14747	12892
13342	13487
13487	13342
14869	14893
13485	13487
12339	13487
13487	12339
10397	10980
10397	13871
13871	10397
12892	14831
14908	14869
10397	11624
11624	10397
10713	14869
14869	10713
11278	10397
11433	14100
14869	10849
10397	11278
14122	13487
11433	13495
11292	11433
13851	10397
10397	12451
12451	10397
10397	15024
10299	13487
12945	10397
11278	14869
10397	10599
10599	10397
11433	10721
11433	13303
10397	14831
11109	10397
11433	10693
11618	10397
15024	10397
12266	14869
15024	12478
10397	12953
10397	11618
11618	10397
10397	10868
10868	10397
13487	11630
11630	13487
11630	14747
14747	12892
12892	14747
11278	10397
11433	13487
15304	10397
14635	10397
14057	10397
14869	14893
14893	14869
10397	10599
10980	10397
14771	14869
14869	14771
10397	15249
15249	10397
10397	12953
10397	12945
12945	10397
11292	13487
10397	10868
10868	10397
11433	11618
14831	12892
10397	10299
10397	15412
15412	10397
11433	12892
14869	15016
14747	10299
10397	12217
11057	11433
11433	11057
10397	12945
10397	13871
14986	12953
11433	13198
13198	11433
10397	12217
12217	10397
10397	13577
10397	10423
10397	12217
12217	10397
10693	12892
11433	14492
14492	11433
13198	13487
13487	13198
11433	14771
14771	11433
10397	13930
11618	11433
10397	11986
11986	10397
11433	15016
15016	11433
10721	11433
11433	13485
13485	11433
11292	14869
11433	10423
12892	12478
13487	10620
10721	11433
10397	13232
13232	10397
12892	12478
10397	13342
13342	10397
10397	10994
10994	10397
10397	13342
10397	14027
14027	10397
10397	13342
11433	11278
14869	10397
15304	12953
14683	10397
10397	12217
12217	10397
13303	11433
13487	14100
10397	11193
12953	10397
10397	14869
12892	14747
10208	10397
12953	15304
11433	12953
13487	10792
13577	10397
10397	14098
10397	12448
12448	10397
13487	13930
13930	13487
11292	11433
10431	10397
10721	10397
10397	14635
14635	10397
10397	12953
10868	10397
10397	15412
15412	10397
14100	10397
14771	13487
11433	11278
13487	10721
10721	13487
13487	13485
10397	13495
13495	10397
10397	13930
13930	10397
13198	13487
13487	13198
14570	14869
14869	14570
12339	11433
14869	12892
11697	12953
14869	10713
11278	10397
12892	14057
14057	12892
10299	14747
10397	11641
14107	11433
10529	11433
11433	10529
10397	11057
11057	10397
11697	10397
10397	10434
13487	14869
10397	11066
12953	11433
14869	11278
11433	14679
14679	11433
12953	11292
13495	12892
12173	10397
10397	12173
12953	13303
12953	13495
12953	14027
11433	13487
15304	12953
10397	12478
15016	14869
10397	14027
14027	10397
10397	15323
14057	14869
11618	11433
13495	10397
11540	10397
11433	10397
11433	14635
14635	11433
14771	11433
12953	13487
11193	10397
10693	11433
11433	10693
13487	11433
14908	13487
11953	10397
12217	10397
11057	13487
13487	11057
12323	10397
10397	12266
10135	10397
10693	11433
11433	10693
13487	10721
13204	12953
12953	13204
11433	12953
12953	11433
10397	10821
10821	10397
14869	14831
12892	12339
11612	10397
11433	13930
11278	13487
11433	12889
11193	13204
10397	12451
13487	14679
10397	11986
11986	10397
10397	12953
10397	14057
10397	13487
10397	14492
12953	10397
14869	14683
10397	11298
10397	10135
11721	10397
10397	14771
12953	13303
10397	13204
12953	14027
13487	14107
14107	13487
10721	10397
10397	11433
10397	10721
12953	10397
10397	12953
14492	11433
10397	15249
15249	10397
11433	13342
13342	11433
10397	12448
12448	10397
14869	14747
10397	13422
10397	13244
13244	10397
12892	11193
14843	10397
12892	14747
14869	14831
12953	13204
13930	11433
12953	13487
11292	12953
14869	14831
10397	12889
13487	15016
15016	13487
12339	13487
13487	12339
10397	11066
10397	10431
14869	14747
13303	10397
13198	10397
13198	13487
11433	11697
11697	11433
14869	12892
11278	10397
11057	11433
11433	11057
11433	10529
11298	11433
11433	11298
11697	12953
11986	13487
13487	11986
11433	14307
12953	11433
14747	12892
10529	11433
11433	12953
12339	10397
13487	11637
12953	11433
11433	10397
13303	12953
10397	14747
13487	13486
15304	10397
10397	14747
13487	11433
13930	10397
11433	12953
12892	10423
13487	13930
13930	13487
11433	13495
13495	11433
13930	10397
14771	14747
12339	12892
10397	10721
10721	10397
12448	10397
13360	10397
10397	12478
13204	12953
10397	13487
10397	12191
12191	10397
10693	11433
10397	11433
10721	13204
13204	10721
14747	12892
13487	10721
11292	10397
12451	10397
14747	11433
11292	10397
10397	14635
11433	13303
10397	13342
13342	10397
10397	14027
14027	10397
10529	10397
11433	13487
10397	14831
14831	10397
12889	12478
10397	13204
13204	10397
10721	14869
11433	11697
11697	11433
15624	10397
11146	10397
10397	11433
11481	10397
10529	10397
10397	10693
10693	10397
11433	14057
14057	11433
10397	14635
14635	10397
10397	11066
11066	10397
10397	11433
10599	10397
10397	14730
14730	10397
11433	10397
11433	11618
14027	10397
10397	14986
14986	10397
14027	12953
11433	15016
15016	11433
15016	10397
10397	14027
14107	10397
12892	10397
15304	11433
11066	10397
10397	11252
11252	10397
10299	13487
13487	10299
12892	10397
12266	11433
12451	10397
11996	10397
10397	12264
12264	10397
10397	13851
10397	11057
11057	10397
14747	12758
14492	12892
13495	12478
13487	10299
10599	10397
13487	10821
11278	10397
11697	13487
13487	11697
12173	14869
10397	14869
14869	12173
10397	13851
10397	14747
11433	12889
14747	12478
10397	13204
13204	10397
10397	14576
13495	12478
10397	13931
13931	10397
10257	11433
10397	14107
10397	13232
13232	10397
14685	10397
10397	12191
10397	13495
13495	10397
11637	13487
14869	10397
13487	10397
13487	13485
10397	14524
10397	14100
14100	10397
10397	12339
12339	10397
10397	12892
12892	10397
10423	12478
12953	11697
10599	10397
10397	12892
10397	14027
14027	10397
12953	10397
10397	14635
14635	10397
14492	10397
10397	11193
13487	14100
12892	10397
14057	14869
14869	14057
14771	10397
14771	12478
11433	10721
11252	10397
14771	12478
10397	11193
11433	12892
12892	12173
12173	12892
12892	10397
13487	14771
14771	13487
10397	11066
11066	10397
10397	10821
10821	10397
10397	11066
11066	10397
10397	14122
14057	10397
10397	12266
12266	10397
10397	11042
11042	10397
10397	10792
10792	10397
10397	12264
12264	10397
11618	13487
12892	12478
10874	10397
12266	10397
12892	13204
13204	12892
10397	13204
14635	10397
10397	13930
13303	12892
12892	11066
10397	10599
10397	12892
10397	10693
14783	10397
11292	13487
13487	11292
10397	10792
10792	10397
10397	14492
14492	10397
10397	14524
14524	10397
15016	10397
10397	11540
11540	10397
10397	10874
10397	14321
14321	10397
13931	10397
14027	10397
10140	10397
10397	10140
10397	11259
11259	10397
13487	11278
13204	14869
10821	14869
14869	10821
10397	10874
10874	10397
14869	14908
14908	14869
14747	13487
10397	11066
11066	10397
14057	14869
14869	14057
12892	13830
13487	11618
10397	14524
14524	10397
11193	10397
10397	10721
10397	12264
14869	12478
10849	13487
11618	13487
10397	14730
10397	12892
12992	10397
14869	11193
13204	11193
14771	14869
14869	12892
12173	12892
12892	11433
10397	14193
13204	14869
10397	11292
12892	10397
10397	12892
10397	12892
13342	11433
10397	13851
13851	10397
13487	13303
10397	12448
12448	10397
11433	12339
12953	10397
10397	11433
10397	10693
10693	10397
10397	14027
10397	12264
12264	10397
10849	13487
13487	10849
14747	10397
10821	11433
14193	10397
10397	13230
13230	10397
10397	14193
14193	10397
11433	14492
13930	13487
11433	10397
10397	15376
15376	10397
10397	14100
14100	10397
14027	12953
10397	11298
11298	10397
14570	14869
14869	14570
10397	11775
10397	10781
10781	10397
10397	13931
10397	10423
10423	10397
14321	10397
10397	13198
13198	10397
14107	14869
13931	10397
10721	12892
10721	13204
10397	12892
11973	10397
10408	11433
10397	12451
12451	10397
11433	11618
13487	14893
13487	11066
10397	14307
14307	10397
14307	10397
10397	12945
12945	10397
10397	14685
14685	10397
10792	10397
15304	12478
12892	10693
11433	12892
10397	14193
14193	10397
10397	10821
10821	10397
10397	14831
14831	10397
10397	13871
13871	10397
12953	11697
10397	12889
10397	11066
11066	10397
10397	13495
13495	10397
13487	14100
14869	14107
14869	13487
10397	13244
13244	10397
13303	12478
12173	12892
12892	12173
10397	14027
10397	12953
13303	12953
10397	14908
10397	11433
11433	11986
11986	11433
10397	10874
10874	10397
10397	13495
13495	10397
10397	14492
14492	10397
10397	14122
14122	10397
10397	14122
12953	11697
12892	12758
13487	12892
13487	10821
10821	13487
10721	12478
13303	12478
14747	12892
10397	14635
11433	10397
10397	14524
14524	10397
10423	10397
10397	11109
13487	12478
11433	13342
10994	10397
12892	11193
10721	13204
12892	13244
10397	12451
12451	10397
10620	14869
13485	13487
10397	14685
13871	10397
13487	14747
10397	15919
15919	10397
10693	10397
12892	13495
13495	12892
12892	11433
11618	11433
10299	14747
11433	14321
13487	12892
10397	13232
13232	10397
13487	12892
13303	10397
10397	14524
14524	10397
12892	13487
11433	14747
10397	14100
11278	11433
10821	10397
12892	13303
10397	11996
11996	10397
10397	12339
12339	10397
12892	11433
12892	13487
15376	10397
12953	10397
12892	13487
10821	13487
10397	13303
10397	10994
10994	10397
11775	10397
12892	11433
10397	14193
14193	10397
12892	10397
13830	12892
14869	10620
14747	10299
13487	11433
13487	12892
10423	11433
10397	10599
10599	10397
10821	13487
13487	10821
12892	12478
10529	13487
13487	10529
10397	13198
13198	10397
10721	13487
10397	11986
11986	10397
11278	13487
11986	10397
11433	14771
14771	11433
12892	13487
10397	11193
10397	15304
15304	10397
14869	14570
14679	10397
10397	11973
11973	10397
13487	14908
14908	13487
10397	13931
13931	10397
10397	10599
10599	10397
12889	14869
10397	14783
12982	12892
10397	12951
10397	10257
14869	14908
13487	10529
10397	14843
10397	10994
10994	10397
10397	11697
10397	10140
13487	12889
13204	12953
13487	14747
14747	13830
11433	10721
15249	10397
14100	12478
11433	12953
10397	12889
12889	10397
10397	11481
11481	10397
12892	14869
11433	13204
12892	14492
10397	11057
13487	11637
11618	10397
11697	12953
13487	14057
10397	10693
10693	10397
10397	12992
12953	13303
10397	12451
12451	10397
10397	11433
10397	13204
10397	14869
10397	11697
11697	10397
12892	13487
10397	13244
10397	15016
15016	10397
11433	13204
10397	10821
10821	10397
10397	15016
10397	12892
12892	13830
11697	12953
10397	10868
10397	14679
14679	10397
12889	11193
10397	14574
10397	11986
12173	12892
13244	13487
13487	13244
11433	10821
13303	12953
12892	13487
12191	10397
14869	13487
14869	14107
10397	12264
12264	10397
10408	10397
14747	11433
10397	14307
10397	14771
12953	10397
10397	11259
11259	10397
10721	10397
12889	13487
10821	13487
10140	10397
10397	14524
10397	11986
13830	12892
10397	15370
15370	10397
11996	10397
12264	13487
10397	14122
14122	10397
10397	11057
10397	13487
11641	10397
10397	10994
10994	10397
13487	11278
10397	14685
10529	11433
10423	12892
13487	12892
13487	12173
10397	15919
14869	12892
12953	13303
10397	11042
11042	10397
10397	14685
14685	10397
11433	13487
13930	10397
10397	14100
14100	10397
12889	13487
13487	12889
13485	11433
10397	11146
14492	10397
14869	12889
11884	13487
13487	11884
12953	13204
11433	10693
13204	13487
13487	13204
13303	13487
14869	14747
11433	12889
10397	15249
12173	13487
10397	13851
10397	14100
14100	10397
10397	14100
12953	13487
12889	13487
13487	12889
11697	12953
13244	10397
10397	10721
10721	10397
10397	11042
13487	14057
14057	13487
10397	13871
13487	14771
10397	10529
10397	14869
14986	10397
11433	10529
10397	11423
11433	11292
12889	12478
10397	11298
11298	10397
13487	14107
10397	11612
13487	14107
11292	10397
10792	11433
10397	10208
12264	10397
10397	11267
11267	10397
10397	14730
14730	10397
10721	11433
10397	11624
11624	10397
11433	14100
13204	12953
10397	11697
11697	10397
12889	13487
13487	10721
10713	14869
13487	13204
10397	11423
11423	10397
14986	10397
10397	12339
12339	10397
10397	12339
11433	10821
14107	13487
12953	10397
13851	10397
11278	13487
14747	12892
13487	12892
14635	10397
15304	12478
10397	14107
14107	10397
10397	11292
11292	10397
11433	12953
13487	10397
13198	13487
13487	13198
13487	12889
13487	10397
12892	10397
10397	12451
10397	12339
15304	12892
11433	12892
12892	12173
10397	14122
14122	10397
10397	14100
14100	10397
14869	13796
13244	10397
10397	14492
13487	10397
10423	14869
10397	14679
11996	10397
11433	13487
10397	15016
13204	13487
10397	15304
15304	10397
10397	11481
10397	13487
12339	10397
10397	11996
12892	13495
11278	13487
13487	10821
10397	12889
14771	13487
13487	11433
14771	12478
10397	14576
14576	10397
12953	13204
10397	12953
12892	14747
14747	10397
13487	11278
10397	13931
11057	10397
14679	10397
10397	11995
11003	10397
14843	10397
13487	12953
13487	10849
14747	10397
13303	10397
10397	14986
14679	13487
12889	10397
10994	12478
10397	15412
14100	10397
10529	11433
11433	10529
13487	13871
13487	11292
11292	11433
10397	10980
10397	13930
13930	10397
10397	12339
12339	10397
12992	10397
10397	11697
11697	10397
10397	13244
14027	10397
10397	11267
10397	15016
11433	13198
11433	15304
15304	11433
11433	12889
10397	13487
13487	10397
10397	10821
10397	10599
10599	10397
13487	10397
11433	10792
13487	11433
10397	14683
