12016	144.796005249	13.4834003448
15024	-64.9733963012695	18.3372993469238
15027	-64.7985992431641	17.7019004821777
10732	-67.1294021606445	18.4948997497559
14254	-66.5630035400391	18.00830078125
14843	-66.0018005371	18.4393997192
12402	-155.048004150391	19.721399307251
11778	-94.3674011230469	35.3366012573242
11898	-97.176102	47.949299
15356	-74.8134994506836	40.2766990661621
10721	-71.00520325	42.36429977
13796	-122.221000671387	37.7212982177734
13871	-95.8940963745117	41.3031997680664
13830	-156.429992675781	20.8985996246338
12278	-97.4330978393555	37.6498985290527
13198	-94.713898	39.2976
13485	-89.3375015258789	43.1399002075195
14107	-112.012001037598	33.4342994689941
10581	-68.8281021118164	44.8073997497559
11884	-117.533996582031	47.6198997497559
14771	-122.375	37.6189994812012
11953	-82.2717971802	29.6900997162
13244	-89.9766998291016	35.0424003601074
12892	-118.4079971	33.94250107
11042	-81.8498001099	41.4117012024
11193	-84.6678009033	39.0488014221
12523	-134.57600402832	58.3549995422363
12951	-91.98760223	30.20529938
11618	-74.168701171875	40.6925010681152
10713	-116.2229996	43.56439972
13433	-101.279998779297	48.2593994140625
11259	-96.8517990112305	32.8470993041992
12156	-111.983001708984	46.6068000793457
12915	-93.2232971191406	30.1261005401611
12758	-156.046005249023	19.7388000488281
13577	-78.9282989502	33.6796989441
10154	-70.06020355	41.25310135
11278	-77.037697	38.8521
10158	-74.5772018432617	39.4575996398926
10170	-152.4940033	57.75
11697	-80.152702331543	26.0725994110107
12343	-93.4030990600586	48.5662002563477
14869	-111.977996826172	40.7883987426758
13230	-76.7633972168	40.1935005188
13029	-96.7592010498047	40.851001739502
12884	-84.58740234375	42.7787017822266
12266	-95.3414001464844	29.9843997955322
10561	-119.0569992	35.43360138
11540	-106.3779984	31.80719948
12206	-97.6544036865234	26.2285003662109
10868	-81.119499206543	33.9388008117676
14193	-87.186599731445	30.473400115967
12191	-95.27890015	29.64539909
14122	-80.23290253	40.49150085
10754	-156.766008	71.285402
13303	-80.2906036376953	25.7931995391846
14747	-122.30899810791	47.4490013122559
10980	-85.2037963867188	35.0353012084961
12448	-90.0758972168	32.3111991882
12954	-118.1520004	33.81769943
12339	-86.294403	39.7173
12197	-73.7076034545898	41.0670013427734
16218	-114.6060028	32.65660095
11337	-92.1936035156	46.8420982361
10551	-161.8379974	60.77980042
12982	-159.339004516602	21.9759998321533
14524	-77.3197021484375	37.505199432373
14814	-93.8255996704102	32.4466018676758
10926	-145.4779968	60.4917984
13931	-76.2012023925781	36.8945999145508
14685	-81.20210266	32.12760162
13873	-165.445007324219	64.5121994018555
14709	-148.4649963	70.19470215
14683	-98.4698028564453	29.5337009429932
14576	-77.6724014282227	43.1189002990723
14492	-78.7874984741211	35.8776016235352
11267	-84.2193984985352	39.902400970459
14098	-76.49299622	37.13190079
15376	-110.94100189209	32.1161003112793
14307	-71.4204025268555	41.7326011657715
10800	-118.359001159668	34.2006988525391
11433	-83.353401184082	42.2123985290527
15304	-82.533203125	27.9755001068115
12129	-92.83899689	47.38660049
13158	-102.202003479004	31.9424991607666
11977	-88.1296005249023	44.4850997924805
10208	-81.9645004272461	33.3698997497559
12389	-103.641998291	48.177898407
12992	-92.2242965698	34.7294006348
15070	-74.1047973632812	41.5041007995605
11298	-97.0380020141602	32.896800994873
13360	-80.6453018188477	28.1028003692627
10423	-97.6698989868164	30.1944999694824
13459	-87.395401001	46.3535995483
15412	-83.9940033	35.81100082
15016	-90.370002746582	38.7486991882324
10397	-84.4281005859375	33.6366996765137
11986	-85.52279663	42.88079834
11638	-119.718002319336	36.7761993408203
10693	-86.6781997680664	36.1245002746582
13061	-99.4616012573242	27.5438003540039
13970	-162.598999	66.88469696
12953	-73.87259674	40.77719879
15249	-84.3503036499023	30.3964996337891
14842	-100.496002197266	31.3577003479004
10785	-73.1532974243	44.4719009399
12451	-81.6878967285156	30.4941005706787
11413	-107.753997803	37.1515007019
12264	-77.45580292	38.94449997
11049	-96.36380005	30.58860016
13342	-87.896598815918	42.9472007751465
11111	-92.219596862793	38.8180999755859
14057	-122.5979996	45.58869934
14027	-80.0955963134766	26.6832008361816
12173	-157.921997070312	21.3187007904053
11423	-93.6631011962891	41.5340003967285
11617	-77.0429000854	35.0730018616
14679	-117.190002441	32.7336006165
13377	-92.0376968383789	32.5108985900879
13891	-117.600997924805	34.0559997558594
14588	-104.53099822998	33.3016014099121
10747	-97.4259033203125	25.9067993164062
11308	-85.4496002197266	31.3213005065918
11140	-97.5011978149414	27.7703990936279
15096	-76.1063003540039	43.111198425293
13232	-87.7524032592773	41.7859992980957
14831	-121.929000854492	37.3625984191895
12177	-103.2170029	32.6875
11292	-104.672996521	39.861698150635
14100	-75.241096496582	39.871898651123
15048	-96.38439941	42.40259933
11066	-82.8918991088867	39.9980010986328
14025	-73.4681015014648	44.6509017944336
10299	-149.996002197266	61.1744003295898
11982	-97.8289031982	31.067199707
10666	-122.53800201416	48.7928009033203
13422	-88.242797851562	30.691200256348
14674	-106.088996887	35.617099762
14635	-81.7552032470703	26.5361995697021
12478	-73.77890015	40.63980103
10994	-80.04049683	32.89860153
14570	-119.767997741699	39.4990997314453
12819	-131.7140045	55.35559845
10599	-86.75350189	33.56290054
14893	-121.591003417969	38.6954002380371
11109	-104.70099639893	38.805801391602
10792	-78.73220062	42.94049835
10918	-113.098999023438	37.701000213623
10529	-72.6831970215	41.9388999939
13256	-98.23860168	26.17580032
12896	-101.822998046875	33.6636009216309
13930	-87.90480042	41.97859955
11630	-147.8560028	64.81510162
14262	-116.50700378418	33.8297004699707
10279	-101.706001281738	35.2193984985352
12323	-77.9026031494141	34.2705993652344
10781	-91.14959717	30.53319931
15411	-95.4023971557617	32.3540992736816
10821	-76.66829681	39.17539978
10185	-92.5497970581055	31.3274002075195
15370	-95.8880996704102	36.1983985900879
14828	-135.361999511719	57.0471000671387
12391	-73.10019684	40.79520035
13487	-93.2218017578	44.8819999695
13495	-90.2580032348633	29.9934005737305
14321	-70.30930328	43.64619827
13851	-97.600700378418	35.3931007385254
10257	-73.8016967773438	42.7482986450195
14908	-117.8679962	33.67570114
11122	-106.4639969	42.90800095
15624	-86.525398	30.4832
11624	-81.7595977783203	24.5561008453369
11057	-80.9430999755859	35.2140007019043
12889	-115.1520004	36.08010101
13204	-81.3089981079102	28.4293994903564
12003	-111.3710022	47.48199844
13127	-117.014999389648	46.3745002746582
11537	-76.8916015625	42.1599006652832
12397	-76.4583969116211	42.4910011291504
13476	-121.843002319336	36.5870018005371
14689	-119.8399963	34.42620087
11252	-81.058098	29.179899
10431	-82.5418014526367	35.4361991882324
11995	-79.9373016357422	36.0978012084961
11775	-96.741897583	43.5820007324
13296	-71.4356994628906	42.9325981140137
14730	-85.736	38.1744
10990	-78.4529037475586	38.138599395752
14574	-79.975402832	37.3255004883
12945	-84.6059036254883	38.0364990234375
11612	-87.5324020386	38.0369987488
10140	-106.609001159668	35.0401992797852
10849	-111.1529999	45.77750015
10620	-108.542999267578	45.8077011108398
10779	-112.497001647949	45.9547996520996
15380	-85.5821990966797	44.7414016723633
12441	-110.737998962402	43.6072998046875
11996	-82.2189025879	34.8956985474
10685	-88.91590118	40.47710037
11973	-89.0700988769531	30.4073009490967
10469	-85.5521011352539	42.2349014282227
15295	-83.80780029	41.58679962
11823	-85.19509888	40.97850037
11003	-91.7108001708984	41.8847007751465
13076	-91.256699	43.879002
11203	-89.6668014526	44.7775993347
14108	-89.6932983398	40.6641998291
10408	-88.5190963745	44.2580986023
14633	-92.5	43.9082984924316
13290	-96.6707992553711	39.140998840332
11921	-108.527000427	39.1223983765
14794	-113.510305556	37.0363888889
14986	-82.5543975830078	27.3953990936279
13367	-90.5074996948242	41.4485015869141
